Regime_new,0.0,1.0,2.0,3.0
0,0.4573002754820937,0.4214876033057851,0.12121212121212122,0.0
1,0.40168539325842695,0.4419475655430712,0.15636704119850187,0.0
2,0.3922518159806295,0.33171912832929784,0.2736077481840194,0.002421307506053269
3,0.0,0.0,1.0,0.0
